time,measurement_mode_x,measurement_range_x,bt_x,bx_gse_x,by_gse_x,bz_gse_x,theta_gse_x,phi_gse_x,bx_gsm_x,by_gsm_x,bz_gsm_x,theta_gsm_x,phi_gsm_x,backfill_flag_x,future_packet_time_flag_x,old_packet_time_flag_x,fill_flag_x,possible_saturation_flag_x,calibration_mode_flag_x,maneuver_flag_x,low_sample_count_flag_x,proton_vx_gse,proton_vy_gse,proton_vz_gse,proton_vx_gsm,proton_vy_gsm,proton_vz_gsm,proton_speed,proton_density,proton_temperature,alpha_vx_gse,alpha_vy_gse,alpha_vz_gse,alpha_vx_gsm,alpha_vy_gsm,alpha_vz_gsm,alpha_speed,alpha_density,alpha_temperature,backfill_flag,future_packet_time_flag,old_packet_time_flag,fill_flag,normal_mode_flag,proton_peak_unresolved_flag,proton_alpha_confusion_flag,proton_out_of_range_high_flag,proton_out_of_range_low_flag,proton_out_of_range_unknown_flag,proton_peak_unbounded_flag,alpha_peak_unresolved_flag,alpha_proton_confusion_flag,alpha_out_of_range_high_flag,alpha_out_of_range_unknown_flag,alpha_peak_unbounded_flag,alpha_position_low_flag,alpha_position_high_flag,alpha_peak_height_flag,possible_second_proton_peak_flag,large_flow_angle_flag,unexpected_peak_location_right_flag,unexpected_peak_location_left_flag,proton_peak_loss_flag,calibration_mode_flag,maneuver_flag,reduced_proton_quality_flag,alpha_peak_loss_flag,reduced_alpha_quality_flag,bad_proton_speed_flag,bad_proton_density_flag,bad_proton_temperature_flag,bad_proton_vx_gse_flag,bad_proton_vy_gse_flag,bad_proton_vz_gse_flag,bad_proton_vx_gsm_flag,bad_proton_proton_vy_gsm_flag,bad_vz_gsm_flag,bad_alpha_speed_flag,bad_alpha_density_flag,bad_alpha_temperature_flag,bad_alpha_vx_gse_flag,bad_alpha_vy_gse_flag,bad_alpha_vz_gse_flag,bad_alpha_vx_gsm_flag,bad_alpha_vy_gsm_flag,bad_alpha_vz_gsm_flag
1696041258320,0,1,6.26014,-5.79802,0.04373,2.36016,22.14884,179.56784,-5.79802,0.78136,2.2275,20.84387,172.32492,0,0,0,0,0,0,0,0,-429.1,10.3,26.7,-429.1,18.2,22.1,430.0,6.5,121753.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696041373939,0,1,6.10978,-5.40814,1.87894,2.1333,20.43605,160.84128,-5.40814,2.45462,1.43397,13.57396,155.5879,0,0,0,0,0,0,0,0,-429.4,17.2,69.3,-429.4,38.1,60.4,435.2,4.38,61178.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696041956700,0,1,5.79081,-4.9982,2.86967,-0.56256,-5.57489,150.13812,-4.9982,2.5385,-1.45173,-14.51861,153.0748,0,0,0,0,0,0,0,0,-431.0,7.6,91.1,-431.0,36.4,83.9,440.6,5.2,82846.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696042090859,0,1,5.74213,-4.10376,2.22642,-3.34279,-35.60204,151.51874,-4.10376,1.0336,-3.88109,-42.52392,165.86317,0,0,0,0,0,0,0,0,-435.8,18.3,106.1,-435.8,51.4,94.6,448.9,4.55,51691.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696042797059,0,1,5.79226,-3.56316,3.98576,-2.22889,-22.63164,131.79585,-3.56316,3.03241,-3.41448,-36.12084,139.6007,0,0,0,0,0,0,0,0,-441.4,14.7,90.8,-441.4,43.7,81.0,450.9,5.9,92019.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696042847579,0,1,5.67918,-2.40245,4.27878,-2.8589,-30.2252,119.31337,-2.40245,3.10002,-4.10745,-46.32328,127.77499,0,0,0,0,0,0,0,0,-447.1,-2.0,70.9,-447.1,21.5,67.6,452.7,6.19,67941.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696042947559,0,1,5.70498,-1.89844,4.59163,-2.80352,-29.43367,112.46296,-1.89844,3.40922,-4.16172,-46.8436,119.11139,0,0,0,0,0,0,0,0,-449.4,-12.7,78.0,-449.4,13.8,77.8,456.3,5.57,62471.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696043050619,0,1,5.74424,-5.065,2.5509,-0.91377,-9.15328,153.26865,-5.065,2.10456,-1.70672,-17.28462,157.43655,0,0,0,0,0,0,0,0,-427.1,7.6,64.2,-427.1,28.4,58.0,432.0,5.17,99417.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696043527859,0,1,5.60805,-3.85534,3.47271,-2.12765,-22.29607,137.98895,-3.85534,2.55618,-3.17058,-34.42739,146.45467,0,0,0,0,0,0,0,0,-432.8,17.2,77.4,-432.8,42.2,67.1,440.0,4.93,50117.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696043805139,0,1,5.53871,-4.20945,3.37867,-1.24193,-12.95749,141.24814,-4.20945,2.75811,-2.31314,-24.68512,146.7664,0,0,0,0,0,0,0,0,-432.1,21.2,66.1,-432.1,42.3,55.0,437.6,5.06,50503.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696043842039,0,1,5.67093,-4.8508,1.63467,-2.4407,-25.49218,161.37668,-4.8508,0.70997,-2.85046,-30.17508,171.67325,0,0,0,0,0,0,0,0,-429.1,19.2,92.4,-429.1,49.4,80.4,439.3,4.6,62712.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696043860139,0,1,5.66779,-3.41627,3.34939,-3.03884,-32.42252,135.56638,-3.41627,2.11938,-3.99514,-44.82028,148.18546,0,0,0,0,0,0,0,0,-436.2,15.7,82.2,-436.2,42.7,72.0,444.1,5.75,48097.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696043891240,0,1,5.73164,-3.46424,2.92456,-3.5068,-37.72214,139.82841,-3.46424,1.55948,-4.29171,-48.4844,155.76437,0,0,0,0,0,0,0,0,-432.5,25.3,85.9,-432.5,53.0,72.2,441.7,4.91,41642.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696044004579,0,1,5.7124,-3.39502,4.58295,-0.31921,-3.20338,126.53081,-3.39502,4.19969,-1.86224,-19.02613,128.952,0,0,0,0,0,0,0,0,-440.9,10.8,81.0,-440.9,37.7,72.4,448.4,5.75,86292.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696044263579,0,1,5.61067,-2.93606,3.08983,-3.64857,-40.56363,133.53822,-2.93606,1.64821,-4.48804,-53.12175,150.6915,0,0,0,0,0,0,0,0,-445.8,5.9,69.5,-445.8,29.5,63.2,451.2,6.19,112863.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696044276059,0,1,5.60112,-3.04825,3.9608,-2.52839,-26.83408,127.58203,-3.04825,2.8505,-3.73569,-41.83236,136.92004,0,0,0,0,0,0,0,0,-440.0,-14.2,87.4,-440.0,16.7,86.9,448.8,5.41,60619.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696044330879,0,1,5.62889,-4.571,3.23767,-0.55481,-5.65649,144.68977,-4.571,2.84875,-1.63554,-16.89159,148.06796,0,0,0,0,0,0,0,0,-429.9,5.6,54.9,-429.9,24.1,49.6,433.5,6.44,104760.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696044385879,0,1,5.70421,-4.90472,2.90492,-0.20779,-2.08763,149.36298,-4.90472,2.65506,-1.19682,-12.11139,151.57204,0,0,0,0,0,0,0,0,-431.0,9.4,62.9,-431.0,30.5,55.8,435.7,5.45,59470.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696044508879,0,1,5.67849,-4.1986,3.07168,-2.27637,-23.63296,143.81094,-4.1986,2.09382,-3.1989,-34.28687,153.49478,0,0,0,0,0,0,0,0,-432.2,21.5,75.2,-432.2,46.2,63.1,439.2,5.07,52234.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696045069059,0,1,5.6296,-3.05764,2.83954,-3.77892,-42.1643,137.11813,-3.05764,1.32717,-4.53672,-53.69426,156.53683,0,0,0,0,0,0,0,0,-435.7,18.8,92.5,-435.7,50.2,79.9,445.8,5.2,44024.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696045151119,0,1,5.4816,-2.54637,4.18181,-2.46504,-26.72397,121.33792,-2.54637,3.04255,-3.78243,-43.63195,129.9266,0,0,0,0,0,0,0,0,-440.7,-1.0,61.4,-440.7,20.7,57.8,445.0,5.99,50242.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696045244599,0,1,5.44028,-3.89892,3.18309,-2.0647,-22.30405,140.77164,-3.89892,2.24616,-3.05775,-34.19824,150.05382,0,0,0,0,0,0,0,0,-438.7,6.2,74.1,-438.7,32.0,67.1,445.0,6.58,124266.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696045355300,0,1,5.41018,-4.14774,1.80544,-2.96761,-33.26573,156.47726,-4.14774,0.63377,-3.41535,-39.14486,171.31248,0,0,0,0,0,0,0,0,-431.3,34.1,82.4,-431.3,61.2,64.9,440.4,4.85,56391.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696045645059,0,1,5.55238,-3.84414,3.10717,-2.52922,-27.09838,141.05179,-3.84414,1.99475,-3.47454,-38.73913,152.57487,0,0,0,0,0,0,0,0,-431.7,20.3,70.8,-431.7,44.3,58.9,437.9,4.81,51445.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696045768059,0,1,5.72117,-3.758,3.59,-2.3919,-24.7133,136.30978,-3.758,2.48971,-3.52286,-38.0071,146.47511,0,0,0,0,0,0,0,0,-432.9,19.3,79.5,-432.9,46.6,67.3,440.5,4.79,52057.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696045891059,0,1,5.62797,-4.42454,2.49268,-2.42571,-25.53168,150.60419,-4.42454,1.44913,-3.16189,-34.1815,161.86528,0,0,0,0,0,0,0,0,-430.9,24.4,87.1,-430.9,54.2,72.4,440.3,4.33,56142.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696045927959,0,1,5.68805,-3.42888,1.83901,-4.14906,-46.83908,151.79405,-3.42888,0.21557,-4.53323,-52.84222,176.40257,0,0,0,0,0,0,0,0,-435.5,34.7,96.3,-435.5,67.1,77.2,447.4,4.87,43706.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696045978479,0,1,5.52934,-0.94335,2.2114,-4.9793,-64.22688,113.10232,-0.94335,0.25962,-5.44208,-79.80779,164.61234,0,0,0,0,0,0,0,0,-452.0,6.6,80.4,-452.0,35.2,72.6,459.2,6.39,58642.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696046292059,0,1,5.64182,-0.47969,3.05302,-4.72007,-56.78515,98.92931,-0.47969,1.11789,-5.50912,-77.54837,113.22434,0,0,0,0,0,0,0,0,-465.7,3.1,93.5,-465.7,37.0,86.0,475.0,8.0,188526.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696046368939,0,1,5.56168,-2.08495,4.11971,-3.10052,-33.88167,116.84356,-2.08495,2.69852,-4.39355,-52.18254,127.6907,0,0,0,0,0,0,0,0,-454.8,3.6,73.6,-454.8,30.3,67.1,460.7,7.33,151219.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696046457499,0,1,5.65468,-1.84492,3.66442,-3.89149,-43.48692,116.72384,-1.84492,1.9801,-4.96496,-61.40529,132.97595,0,0,0,0,0,0,0,0,-446.9,0.6,77.2,-446.9,28.9,71.6,453.5,6.19,66529.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696046565559,0,1,5.7653,-2.19681,3.95586,-3.57266,-38.293,119.04477,-2.19681,2.36218,-4.77837,-55.97723,132.9226,0,0,0,0,0,0,0,0,-450.4,-5.2,73.4,-450.4,22.2,70.1,456.4,5.78,135338.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696046685579,0,1,5.51332,-1.41366,3.73556,-3.80051,-43.57725,110.72825,-1.41366,2.06654,-4.91199,-62.99062,124.37483,0,0,0,0,0,0,0,0,-446.4,1.2,71.6,-446.4,27.5,66.1,452.1,5.75,65787.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696046698139,0,1,5.54227,-1.51662,3.68741,-3.84963,-43.99489,112.35722,-1.51662,2.00291,-4.94014,-63.04419,127.13326,0,0,0,0,0,0,0,0,-442.5,3.3,70.6,-442.5,29.2,64.4,448.1,5.4,46041.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696046805939,0,1,5.75335,-1.55268,3.24215,-4.49206,-51.33148,115.5899,-1.55268,1.34488,-5.37415,-69.08179,139.10188,0,0,0,0,0,0,0,0,-456.7,-2.6,85.1,-456.7,29.1,80.0,464.6,6.18,132917.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696046843720,0,1,5.81165,-2.80565,2.84939,-4.21718,-46.52228,134.55678,-2.80565,1.07987,-4.97368,-58.84957,158.94865,0,0,0,0,0,0,0,0,-443.2,9.1,77.2,-443.2,37.1,68.3,450.0,5.13,79355.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696046949059,0,1,5.75501,-4.2626,3.12242,-2.28054,-23.34524,143.77663,-4.2626,2.04838,-3.2794,-34.73874,154.3335,0,0,0,0,0,0,0,0,-437.5,18.7,97.7,-437.5,53.7,83.7,448.6,4.94,63196.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696047035159,0,1,5.51599,-4.11301,3.22566,-1.76193,-18.62803,141.89442,-4.11301,2.33447,-2.83894,-30.97565,150.42159,0,0,0,0,0,0,0,0,-431.9,14.8,77.4,-431.9,42.6,66.3,439.0,4.73,61121.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696047114939,0,1,5.55522,-4.40225,3.08177,-1.4083,-14.68526,145.00627,-4.40225,2.33072,-2.45935,-26.27688,152.1016,0,0,0,0,0,0,0,0,-433.4,10.8,83.5,-433.4,41.2,73.4,441.5,4.96,67146.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696047436939,0,1,5.36011,-2.92858,3.79744,-2.39451,-26.53396,127.63933,-2.92858,2.61137,-3.65171,-42.94336,138.27708,0,0,0,0,0,0,0,0,-452.6,-9.0,53.7,-452.6,11.9,53.1,455.8,6.83,161341.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696047547899,0,1,5.45986,-4.14243,3.54796,0.24956,2.61985,139.42023,-4.14243,3.37784,-1.11378,-11.77064,140.80539,0,0,0,0,0,0,0,0,-431.6,7.8,71.2,-431.6,34.2,62.9,437.5,4.72,60720.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696047806639,0,1,5.31139,-3.52455,3.91792,-0.66203,-7.16022,131.97449,-3.52455,3.36823,-2.10795,-23.38282,136.29924,0,0,0,0,0,0,0,0,-453.5,1.0,93.7,-453.5,36.7,86.2,463.1,6.26,194783.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696047825619,0,1,5.38574,-3.02921,4.38743,-0.76195,-8.13327,124.62228,-3.02921,3.76347,-2.38043,-26.23073,128.83049,0,0,0,0,0,0,0,0,-454.4,-18.5,87.6,-454.4,16.4,88.0,463.1,6.65,186501.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696048127059,0,1,5.38373,-3.84131,2.87776,-2.43872,-26.93503,143.16084,-3.84131,1.71566,-3.35937,-38.60784,155.93286,0,0,0,0,0,0,0,0,-432.7,20.8,96.6,-432.7,56.4,81.1,443.9,4.38,66559.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696048163519,0,1,5.19279,-3.94567,3.24283,-0.93853,-10.41272,140.58427,-3.94567,2.62974,-2.11689,-24.05788,146.31705,0,0,0,0,0,0,0,0,-430.3,33.4,72.0,-430.3,58.6,53.6,437.5,4.3,66207.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696048169579,0,1,5.3573,-4.32527,2.47804,-1.96264,-21.49057,150.19066,-4.32527,1.52888,-2.7668,-31.09466,160.53268,0,0,0,0,0,0,0,0,-432.8,1.4,68.2,-432.8,27.6,62.4,438.2,6.09,119566.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696048205599,0,1,5.40052,-4.23115,2.9686,-1.56537,-16.8493,144.94629,-4.23115,2.13362,-2.59048,-28.66407,153.23978,0,0,0,0,0,0,0,0,-431.6,-0.6,56.8,-431.6,21.4,52.6,435.3,6.16,114218.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696048211579,0,1,5.26461,-4.09001,2.91257,-1.58266,-17.49497,144.54468,-4.09001,2.07508,-2.58494,-29.40653,153.0989,0,0,0,0,0,0,0,0,-430.9,2.7,57.7,-430.9,24.8,52.2,434.7,5.87,103209.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696048492899,0,1,5.67829,-4.2717,3.52942,1.24046,12.61836,140.43535,-4.2717,3.73388,-0.2318,-2.33956,138.84344,0,0,0,0,0,0,0,0,-434.5,6.1,63.2,-434.5,30.2,55.8,439.1,4.16,58635.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696048590599,0,1,5.63273,-4.54555,2.50295,-2.19109,-22.89186,151.16116,-4.54555,1.4487,-2.99448,-32.11509,162.32256,0,0,0,0,0,0,0,0,-435.2,22.3,91.3,-435.2,56.2,75.4,445.3,6.08,103184.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696048717639,0,1,5.62211,-4.948,-1.31506,-2.32294,-24.4047,194.88374,-4.948,-2.12016,-1.62183,-16.7666,203.1946,0,0,0,0,0,0,0,0,-427.8,38.5,69.8,-427.8,62.8,49.1,435.1,5.65,93634.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696048784059,0,1,5.31803,-3.54872,-2.55017,-3.03061,-34.74154,215.70161,-3.54872,-3.53522,-1.78611,-19.62479,224.8908,0,0,0,0,0,0,0,0,-433.2,-13.1,-8.7,-433.2,-15.5,-2.9,433.5,5.8,55548.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696048898099,0,1,5.46092,-5.03033,1.80568,-1.12113,-11.84707,160.25398,-5.03033,1.21818,-1.74167,-18.59849,166.38687,0,0,0,0,0,0,0,0,-425.8,-2.3,29.7,-425.8,9.6,28.2,426.8,5.68,124119.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696048939919,0,1,5.47069,-4.95095,-0.15395,-2.32225,-25.11835,181.78102,-4.95095,-1.05715,-2.0734,-22.27182,192.05305,0,0,0,0,0,0,0,0,-428.6,20.3,45.7,-428.6,36.7,34.0,431.5,5.34,118752.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696049005639,0,1,5.63379,-4.39611,3.24163,-1.38047,-14.18385,143.59541,-4.39611,2.43267,-2.54873,-26.89776,151.04123,0,0,0,0,0,0,0,0,-432.1,13.4,66.0,-432.1,38.4,55.3,437.3,5.7,104008.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696049153059,0,1,5.51781,-4.48652,2.97598,-1.20872,-12.65371,146.44307,-4.48652,2.25244,-2.28997,-24.52022,153.34126,0,0,0,0,0,0,0,0,-433.7,14.5,85.6,-433.7,47.2,72.8,442.3,4.35,60998.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
